=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.14 11:22:39 =~=~=~=~=~=~=~=~=~=~=~=
20.70,32591
22.00,23.56,22.78,422973
21.75,23.56,22.66,423712
21.75,23.56,22.66,424452
21.50,23.56,22.53,425191
21.75,23.56,22.66,425930
21.50,23.56,22.53,426670
21.50,23.56,22.53,427409
21.50,23.50,22.50,428148
21.75,23.56,22.66,428888
21.50,23.56,22.53,429627
21.75,23.50,22.62,430366
21.75,23.50,22.62,431107
22.00,23.50,22.75,431846
22.00,23.50,22.75,432585
21.75,23.56,22.66,433325
21.50,23.50,22.50,434064
21.50,23.56,22.53,434803
21.50,23.56,22.53,435543
21.25,23.56,22.41,436282
21.25,23.50,22.37,437021
21.00,23.56,22.28,437761
21.00,23.50,22.25,438500
21.25,23.56,22.41,439239
21.25,23.56,22.41,439980
21.50,23.50,22.50,440719
21.50,23.56,22.53,441458
21.75,23.56,22.66,442198
21.75,23.56,22.66,442937
21.75,23.56,22.66,443676
21.75,23.56,22.66,444416
21.50,23.56,22.53,445155
21.25,23.56,22.41,445894
21.00,23.56,22.28,446633
21.00,23.56,22.28,447373
21.00,23.56,22.28,448112
20.50,23.56,22.03,448851
20.25,23.56,21.91,449591
20.50,23.56,22.03,450331
20.50,23.56,22.03,451070
20.25,23.56,21.91,451810
20.25,23.56,21.91,452549
20.50,23.56,22.03,453288
20.75,23.56,22.16,454028
20.75,23.56,22.16,454767
21.00,23.56,22.28,455506
20.75,23.62,22.19,456246
20.50,23.56,22.03,456985
20.75,23.56,22.16,457724
21.00,23.56,22.28,458465
21.00,23.62,22.31,459204
21.00,23.62,22.31,459943
20.75,23.62,22.19,460683
20.75,23.62,22.19,461422
20.50,23.62,22.06,462161
20.50,23.62,22.06,462901
20.50,23.62,22.06,463640
20.50,23.62,22.06,464379
20.75,23.62,22.19,465119
21.00,23.62,22.31,465859
21.00,23.62,22.31,466598
21.00,23.62,22.31,467338
21.25,23.62,22.44,468077
